time_window,src_ip,dst_ip,event_count,mean_score,max_score,dominant_type,unique_types,first_case_id,last_case_id,severity,src_community,dst_community,same_community
41,192.168.1.39,192.168.1.194,3,1.0,1.0,dos,dos,CASE_00008256,CASE_00008415,0.7044999999999999,2,2,1
41,192.168.1.39,192.168.1.195,1,1.0,1.0,dos,dos,CASE_00008257,CASE_00008257,0.7015,2,4,0
41,192.168.1.39,35.156.66.156,2,1.0,1.0,dos,dos,CASE_00008302,CASE_00008353,0.7030000000000001,2,2,1
42,192.168.1.30,176.28.50.165,4,1.0,1.0,dos,dos,CASE_00008599,CASE_00008610,0.706,2,3,0
42,192.168.1.30,192.168.1.1,4,1.0,1.0,dos,dos,CASE_00008487,CASE_00008668,0.706,2,3,0
42,192.168.1.30,192.168.1.152,36,1.0,1.0,dos,dos,CASE_00008471,CASE_00008607,0.754,2,3,0
42,192.168.1.30,192.168.1.184,30,1.0,1.0,dos,dos,CASE_00008455,CASE_00008635,0.7450000000000001,2,3,0
42,192.168.1.30,192.168.1.190,49,1.0,1.0,dos,dos,CASE_00008418,CASE_00008664,0.7735000000000001,2,3,0
42,192.168.1.30,192.168.1.193,25,1.0,1.0,dos,dos,CASE_00008447,CASE_00008667,0.7375,2,5,0
42,192.168.1.30,192.168.1.194,44,1.0,1.0,dos,dos,CASE_00008463,CASE_00008633,0.766,2,2,1
42,192.168.1.30,192.168.1.195,1,1.0,1.0,dos,dos,CASE_00008636,CASE_00008636,0.7015,2,4,0
42,192.168.1.31,192.168.1.1,4,1.0,1.0,dos,dos,CASE_00008484,CASE_00008612,0.706,1,3,0
42,192.168.1.39,192.168.1.184,1,1.0,1.0,dos,dos,CASE_00008488,CASE_00008488,0.7015,2,3,0
42,192.168.1.39,192.168.1.194,1,1.0,1.0,dos,dos,CASE_00008611,CASE_00008611,0.7015,2,2,1
42,192.168.1.39,192.168.1.195,1,1.0,1.0,dos,dos,CASE_00008557,CASE_00008557,0.7015,2,4,0
43,192.168.1.30,117.18.237.29,2,1.0,1.0,dos,dos,CASE_00008685,CASE_00008794,0.7030000000000001,2,3,0
43,192.168.1.30,151.101.30.49,1,1.0,1.0,dos,dos,CASE_00008824,CASE_00008824,0.7015,2,0,0
43,192.168.1.30,176.28.50.165,19,1.0,1.0,dos,dos,CASE_00008647,CASE_00008817,0.7284999999999999,2,3,0
43,192.168.1.30,18.195.161.8,1,1.0,1.0,dos,dos,CASE_00008765,CASE_00008765,0.7015,2,2,1
43,192.168.1.30,182.50.136.239,1,1.0,1.0,dos,dos,CASE_00008796,CASE_00008796,0.7015,2,2,1
43,192.168.1.30,192.168.1.1,23,1.0,1.0,dos,dos,CASE_00008669,CASE_00008814,0.7344999999999999,2,3,0
43,192.168.1.30,192.168.1.152,24,1.0,1.0,dos,dos,CASE_00008639,CASE_00008858,0.736,2,3,0
43,192.168.1.30,192.168.1.184,16,1.0,1.0,dos,dos,CASE_00008644,CASE_00008801,0.724,2,3,0
43,192.168.1.30,192.168.1.190,30,1.0,1.0,dos,dos,CASE_00008655,CASE_00008822,0.7450000000000001,2,3,0
43,192.168.1.30,192.168.1.193,16,1.0,1.0,dos,dos,CASE_00008671,CASE_00008830,0.724,2,5,0
43,192.168.1.30,192.168.1.194,21,1.0,1.0,dos,dos,CASE_00008679,CASE_00008789,0.7315,2,2,1
43,192.168.1.30,210.176.156.50,3,1.0,1.0,dos,dos,CASE_00008792,CASE_00008790,0.7044999999999999,2,2,1
43,192.168.1.31,192.168.1.1,9,1.0,1.0,dos,dos,CASE_00008652,CASE_00008818,0.7135,1,3,0
43,192.168.1.32,176.28.50.165,3,1.0,1.0,xss,xss,CASE_00037928,CASE_00037909,0.7044999999999999,3,3,1
43,192.168.1.32,18.194.169.124,2,1.0,1.0,xss,xss,CASE_00037925,CASE_00037916,0.7030000000000001,3,3,1
43,192.168.1.32,192.168.1.1,9,1.0,1.0,xss,xss,CASE_00037927,CASE_00037905,0.7135,3,3,1
43,192.168.1.32,192.168.1.152,5,1.0,1.0,xss,xss,CASE_00037930,CASE_00037934,0.7075,3,3,1
43,192.168.1.32,192.168.1.190,1,1.0,1.0,xss,xss,CASE_00037917,CASE_00037917,0.7015,3,3,1
43,192.168.1.32,192.168.1.195,5,1.0,1.0,xss,xss,CASE_00037922,CASE_00037908,0.7075,3,4,0
43,192.168.1.32,52.28.231.150,3,1.0,1.0,xss,xss,CASE_00037911,CASE_00037910,0.7044999999999999,3,3,1
43,192.168.1.36,176.28.50.165,1,1.0,1.0,xss,xss,CASE_00037907,CASE_00037907,0.7015,3,3,1
43,192.168.1.39,176.28.50.165,1,1.0,1.0,dos,dos,CASE_00008654,CASE_00008654,0.7015,2,3,0
43,192.168.1.39,192.168.1.184,1,1.0,1.0,dos,dos,CASE_00008709,CASE_00008709,0.7015,2,3,0
43,192.168.1.39,192.168.1.190,1,1.0,1.0,dos,dos,CASE_00008761,CASE_00008761,0.7015,2,3,0
43,192.168.1.39,192.168.1.194,2,1.0,1.0,dos,dos,CASE_00008651,CASE_00008762,0.7030000000000001,2,2,1
44,192.168.1.30,13.35.148.59,1,1.0,1.0,dos,dos,CASE_00008876,CASE_00008876,0.7015,2,1,0
44,192.168.1.30,176.28.50.165,14,1.0,1.0,dos,dos,CASE_00008871,CASE_00008968,0.7210000000000001,2,3,0
44,192.168.1.30,18.195.161.8,1,1.0,1.0,dos,dos,CASE_00008944,CASE_00008944,0.7015,2,2,1
44,192.168.1.30,182.50.136.239,1,1.0,1.0,dos,dos,CASE_00008867,CASE_00008867,0.7015,2,2,1
44,192.168.1.30,192.168.1.1,16,1.0,1.0,dos,dos,CASE_00008879,CASE_00009056,0.724,2,3,0
44,192.168.1.30,192.168.1.152,38,1.0,1.0,dos,dos,CASE_00008859,CASE_00009048,0.7569999999999999,2,3,0
44,192.168.1.30,192.168.1.184,36,1.0,1.0,dos,dos,CASE_00008847,CASE_00009045,0.754,2,3,0
44,192.168.1.30,192.168.1.190,26,1.0,1.0,dos,dos,CASE_00008888,CASE_00009024,0.7390000000000001,2,3,0
44,192.168.1.30,192.168.1.193,26,1.0,1.0,dos,dos,CASE_00008831,CASE_00009034,0.7390000000000001,2,5,0
44,192.168.1.30,192.168.1.194,24,1.0,1.0,dos,dos,CASE_00008851,CASE_00009035,0.736,2,2,1
44,192.168.1.30,192.168.1.195,3,1.0,1.0,dos,dos,CASE_00008852,CASE_00009000,0.7044999999999999,2,4,0
44,192.168.1.30,34.192.232.20,1,1.0,1.0,dos,dos,CASE_00008845,CASE_00008845,0.7015,2,2,1
44,192.168.1.30,52.9.169.207,1,1.0,1.0,dos,dos,CASE_00008844,CASE_00008844,0.7015,2,2,1
44,192.168.1.31,192.168.1.1,7,1.0,1.0,dos,dos,CASE_00008854,CASE_00008971,0.7104999999999999,1,3,0
44,192.168.1.39,176.28.50.165,1,1.0,1.0,dos,dos,CASE_00008972,CASE_00008972,0.7015,2,3,0
44,192.168.1.39,192.168.1.190,1,1.0,1.0,dos,dos,CASE_00008911,CASE_00008911,0.7015,2,3,0
44,192.168.1.39,192.168.1.193,1,1.0,1.0,dos,dos,CASE_00008932,CASE_00008932,0.7015,2,5,0
44,192.168.1.39,35.156.66.156,2,1.0,1.0,dos,dos,CASE_00008869,CASE_00008957,0.7030000000000001,2,2,1
45,192.168.1.30,176.28.50.165,11,1.0,1.0,dos,dos,CASE_00009086,CASE_00009232,0.7164999999999999,2,3,0
45,192.168.1.30,18.195.161.8,1,1.0,1.0,dos,dos,CASE_00009061,CASE_00009061,0.7015,2,2,1
45,192.168.1.30,192.168.1.1,15,1.0,1.0,dos,dos,CASE_00009058,CASE_00009236,0.7224999999999999,2,3,0
45,192.168.1.30,192.168.1.152,21,1.0,1.0,dos,dos,CASE_00009081,CASE_00009219,0.7315,2,3,0
45,192.168.1.30,192.168.1.184,25,1.0,1.0,dos,dos,CASE_00009082,CASE_00009231,0.7375,2,3,0
45,192.168.1.30,192.168.1.190,46,1.0,1.0,dos,dos,CASE_00009025,CASE_00009240,0.7689999999999999,2,3,0
45,192.168.1.30,192.168.1.193,50,1.0,1.0,dos,dos,CASE_00009029,CASE_00009248,0.7749999999999999,2,5,0
45,192.168.1.30,192.168.1.194,22,1.0,1.0,dos,dos,CASE_00009036,CASE_00009217,0.7330000000000001,2,2,1
45,192.168.1.31,192.168.1.1,5,1.0,1.0,dos,dos,CASE_00009040,CASE_00009154,0.7075,1,3,0
45,192.168.1.39,192.168.1.152,2,1.0,1.0,dos,dos,CASE_00009057,CASE_00009098,0.7030000000000001,2,3,0
45,192.168.1.39,192.168.1.190,1,1.0,1.0,dos,dos,CASE_00009080,CASE_00009080,0.7015,2,3,0
45,192.168.1.39,35.156.66.156,1,1.0,1.0,dos,dos,CASE_00009166,CASE_00009166,0.7015,2,2,1
46,192.168.1.30,176.28.50.165,10,1.0,1.0,dos,dos,CASE_00009261,CASE_00009415,0.7150000000000001,2,3,0
46,192.168.1.30,192.168.1.1,8,1.0,1.0,dos,dos,CASE_00009280,CASE_00009425,0.712,2,3,0
46,192.168.1.30,192.168.1.152,51,1.0,1.0,dos,dos,CASE_00009220,CASE_00009416,0.7765,2,3,0
46,192.168.1.30,192.168.1.184,28,1.0,1.0,dos,dos,CASE_00009257,CASE_00009467,0.742,2,3,0
46,192.168.1.30,192.168.1.190,41,1.0,1.0,dos,dos,CASE_00009273,CASE_00009432,0.7615000000000001,2,3,0
46,192.168.1.30,192.168.1.193,28,1.0,1.0,dos,dos,CASE_00009278,CASE_00009400,0.742,2,5,0
46,192.168.1.30,192.168.1.194,20,1.0,1.0,dos,dos,CASE_00009249,CASE_00009407,0.73,2,2,1
46,192.168.1.30,192.168.1.195,1,1.0,1.0,dos,dos,CASE_00009296,CASE_00009296,0.7015,2,4,0
46,192.168.1.31,192.168.1.1,6,1.0,1.0,dos,dos,CASE_00009282,CASE_00009427,0.7090000000000001,1,3,0
46,192.168.1.39,18.195.161.8,2,1.0,1.0,dos,dos,CASE_00009328,CASE_00009364,0.7030000000000001,2,2,1
46,192.168.1.39,192.168.1.152,1,1.0,1.0,dos,dos,CASE_00009385,CASE_00009385,0.7015,2,3,0
46,192.168.1.39,192.168.1.184,2,1.0,1.0,dos,dos,CASE_00009384,CASE_00009424,0.7030000000000001,2,3,0
46,192.168.1.39,192.168.1.193,1,1.0,1.0,dos,dos,CASE_00009336,CASE_00009336,0.7015,2,5,0
46,192.168.1.39,192.168.1.194,1,1.0,1.0,dos,dos,CASE_00009414,CASE_00009414,0.7015,2,2,1
47,192.168.1.30,176.28.50.165,7,1.0,1.0,dos,dos,CASE_00009470,CASE_00009608,0.7104999999999999,2,3,0
47,192.168.1.30,18.195.161.8,2,1.0,1.0,dos,dos,CASE_00009526,CASE_00009610,0.7030000000000001,2,2,1
47,192.168.1.30,192.168.1.1,8,1.0,1.0,dos,dos,CASE_00009497,CASE_00009567,0.712,2,3,0
47,192.168.1.30,192.168.1.152,21,1.0,1.0,dos,dos,CASE_00009462,CASE_00009605,0.7315,2,3,0
47,192.168.1.30,192.168.1.184,33,1.0,1.0,dos,dos,CASE_00009468,CASE_00009607,0.7495,2,3,0
47,192.168.1.30,192.168.1.190,25,1.0,1.0,dos,dos,CASE_00009441,CASE_00009653,0.7375,2,3,0
47,192.168.1.30,192.168.1.193,61,1.0,1.0,dos,dos,CASE_00009450,CASE_00009662,0.7915000000000001,2,5,0
47,192.168.1.30,192.168.1.194,26,1.0,1.0,dos,dos,CASE_00009457,CASE_00009624,0.7390000000000001,2,2,1
47,192.168.1.30,192.168.1.195,2,1.0,1.0,dos,dos,CASE_00009507,CASE_00009628,0.7030000000000001,2,4,0
47,192.168.1.30,35.156.66.156,1,1.0,1.0,dos,dos,CASE_00009478,CASE_00009478,0.7015,2,2,1
47,192.168.1.31,192.168.1.1,8,1.0,1.0,dos,dos,CASE_00009448,CASE_00009664,0.712,1,3,0
47,192.168.1.39,18.195.161.8,1,1.0,1.0,dos,dos,CASE_00009449,CASE_00009449,0.7015,2,2,1
47,192.168.1.39,192.168.1.152,1,1.0,1.0,dos,dos,CASE_00009609,CASE_00009609,0.7015,2,3,0
47,192.168.1.39,192.168.1.184,1,1.0,1.0,dos,dos,CASE_00009475,CASE_00009475,0.7015,2,3,0
47,192.168.1.39,192.168.1.190,2,1.0,1.0,dos,dos,CASE_00009539,CASE_00009629,0.7030000000000001,2,3,0
47,192.168.1.39,35.156.66.156,1,1.0,1.0,dos,dos,CASE_00009480,CASE_00009480,0.7015,2,2,1
48,192.168.1.30,176.28.50.165,11,1.0,1.0,dos,dos,CASE_00009635,CASE_00009838,0.7164999999999999,2,3,0
48,192.168.1.30,18.195.161.8,1,1.0,1.0,dos,dos,CASE_00009737,CASE_00009737,0.7015,2,2,1
48,192.168.1.30,192.168.1.1,8,1.0,1.0,dos,dos,CASE_00009691,CASE_00009851,0.712,2,3,0
48,192.168.1.30,192.168.1.152,54,1.0,1.0,dos,dos,CASE_00009638,CASE_00009848,0.7809999999999999,2,3,0
48,192.168.1.30,192.168.1.184,30,1.0,1.0,dos,dos,CASE_00009633,CASE_00009837,0.7450000000000001,2,3,0
48,192.168.1.30,192.168.1.190,40,1.0,1.0,dos,dos,CASE_00009654,CASE_00009856,0.76,2,3,0
48,192.168.1.30,192.168.1.193,29,1.0,1.0,dos,dos,CASE_00009655,CASE_00009794,0.7435,2,5,0
48,192.168.1.30,192.168.1.194,17,1.0,1.0,dos,dos,CASE_00009666,CASE_00009799,0.7255,2,2,1
48,192.168.1.30,192.168.1.195,1,1.0,1.0,dos,dos,CASE_00009800,CASE_00009800,0.7015,2,4,0
48,192.168.1.30,35.156.66.156,1,1.0,1.0,dos,dos,CASE_00009852,CASE_00009852,0.7015,2,2,1
48,192.168.1.31,192.168.1.1,3,1.0,1.0,dos,dos,CASE_00009690,CASE_00009853,0.7044999999999999,1,3,0
48,192.168.1.39,176.28.50.165,1,1.0,1.0,dos,dos,CASE_00009735,CASE_00009735,0.7015,2,3,0
48,192.168.1.39,18.195.161.8,1,1.0,1.0,dos,dos,CASE_00009823,CASE_00009823,0.7015,2,2,1
48,192.168.1.39,192.168.1.184,1,1.0,1.0,dos,dos,CASE_00009689,CASE_00009689,0.7015,2,3,0
48,192.168.1.39,192.168.1.190,1,1.0,1.0,dos,dos,CASE_00009710,CASE_00009710,0.7015,2,3,0
48,192.168.1.39,192.168.1.194,1,1.0,1.0,dos,dos,CASE_00009721,CASE_00009721,0.7015,2,2,1
49,192.168.1.30,176.28.50.165,17,1.0,1.0,dos,dos,CASE_00009882,CASE_00010044,0.7255,2,3,0
49,192.168.1.30,192.168.1.1,4,1.0,1.0,dos,dos,CASE_00009939,CASE_00009927,0.706,2,3,0
49,192.168.1.30,192.168.1.152,18,1.0,1.0,dos,dos,CASE_00009839,CASE_00010041,0.7270000000000001,2,3,0
49,192.168.1.30,192.168.1.184,24,1.0,1.0,dos,dos,CASE_00009832,CASE_00009992,0.736,2,3,0
49,192.168.1.30,192.168.1.190,29,1.0,1.0,dos,dos,CASE_00009886,CASE_00010015,0.7435,2,3,0
49,192.168.1.30,192.168.1.193,31,1.0,1.0,dos,dos,CASE_00009865,CASE_00009989,0.7464999999999999,2,5,0
49,192.168.1.30,192.168.1.194,26,1.0,1.0,dos,dos,CASE_00009825,CASE_00009990,0.7390000000000001,2,2,1
49,192.168.1.30,35.156.66.156,1,1.0,1.0,dos,dos,CASE_00009887,CASE_00009887,0.7015,2,2,1
49,192.168.1.31,192.168.1.1,9,1.0,1.0,dos,dos,CASE_00009915,CASE_00010006,0.7135,1,3,0
49,192.168.1.31,216.58.200.110,1,1.0,1.0,dos,dos,CASE_00010043,CASE_00010043,0.7015,1,1,1
49,192.168.1.32,176.28.50.165,10,1.0,1.0,xss,xss,CASE_00037901,CASE_00037877,0.7150000000000001,3,3,1
49,192.168.1.32,18.194.169.124,2,1.0,1.0,xss,xss,CASE_00037897,CASE_00037898,0.7030000000000001,3,3,1
49,192.168.1.32,192.168.1.1,15,1.0,1.0,xss,xss,CASE_00037895,CASE_00037878,0.7224999999999999,3,3,1
49,192.168.1.32,192.168.1.190,1,1.0,1.0,xss,xss,CASE_00037891,CASE_00037891,0.7015,3,3,1
49,192.168.1.32,192.168.1.195,3,1.0,1.0,xss,xss,CASE_00037896,CASE_00037871,0.7044999999999999,3,4,0
49,192.168.1.39,192.168.1.152,1,1.0,1.0,dos,dos,CASE_00009914,CASE_00009914,0.7015,2,3,0
49,192.168.1.39,192.168.1.184,3,1.0,1.0,dos,dos,CASE_00009937,CASE_00010008,0.7044999999999999,2,3,0
49,192.168.1.39,192.168.1.193,3,1.0,1.0,dos,dos,CASE_00009831,CASE_00010045,0.7044999999999999,2,5,0
49,192.168.1.39,192.168.1.194,1,1.0,1.0,dos,dos,CASE_00010046,CASE_00010046,0.7015,2,2,1
49,192.168.1.39,192.168.1.195,1,1.0,1.0,dos,dos,CASE_00010009,CASE_00010009,0.7015,2,4,0
50,192.168.1.30,176.28.50.165,9,1.0,1.0,dos,dos,CASE_00010077,CASE_00010184,0.7135,2,3,0
50,192.168.1.30,192.168.1.1,4,1.0,1.0,dos,dos,CASE_00010088,CASE_00010181,0.706,2,3,0
50,192.168.1.30,192.168.1.152,27,1.0,1.0,dos,dos,CASE_00010039,CASE_00010180,0.7404999999999999,2,3,0
50,192.168.1.30,192.168.1.184,25,1.0,1.0,dos,dos,CASE_00010033,CASE_00010208,0.7375,2,3,0
50,192.168.1.30,192.168.1.190,39,1.0,1.0,dos,dos,CASE_00010050,CASE_00010230,0.7585,2,3,0
50,192.168.1.30,192.168.1.193,58,1.0,1.0,dos,dos,CASE_00010019,CASE_00010240,0.7869999999999999,2,5,0
50,192.168.1.30,192.168.1.194,23,1.0,1.0,dos,dos,CASE_00010025,CASE_00010207,0.7344999999999999,2,2,1
50,192.168.1.30,35.156.66.156,2,1.0,1.0,dos,dos,CASE_00010134,CASE_00010189,0.7030000000000001,2,2,1
50,192.168.1.31,192.168.1.1,8,1.0,1.0,dos,dos,CASE_00010047,CASE_00010200,0.712,1,3,0
50,192.168.1.39,18.195.161.8,2,1.0,1.0,dos,dos,CASE_00010130,CASE_00010188,0.7030000000000001,2,2,1
50,192.168.1.39,192.168.1.184,1,1.0,1.0,dos,dos,CASE_00010132,CASE_00010132,0.7015,2,3,0
50,192.168.1.39,192.168.1.190,2,1.0,1.0,dos,dos,CASE_00010086,CASE_00010131,0.7030000000000001,2,3,0
51,192.168.1.30,176.28.50.165,17,1.0,1.0,dos,dos,CASE_00010257,CASE_00010423,0.7255,2,3,0
51,192.168.1.30,192.168.1.1,4,1.0,1.0,dos,dos,CASE_00010221,CASE_00010391,0.706,2,3,0
51,192.168.1.30,192.168.1.152,39,1.0,1.0,dos,dos,CASE_00010210,CASE_00010424,0.7585,2,3,0
51,192.168.1.30,192.168.1.184,29,1.0,1.0,dos,dos,CASE_00010217,CASE_00010416,0.7435,2,3,0
51,192.168.1.30,192.168.1.190,39,1.0,1.0,dos,dos,CASE_00010231,CASE_00010429,0.7585,2,3,0
51,192.168.1.30,192.168.1.193,28,1.0,1.0,dos,dos,CASE_00010269,CASE_00010410,0.742,2,5,0
51,192.168.1.30,192.168.1.194,30,1.0,1.0,dos,dos,CASE_00010244,CASE_00010414,0.7450000000000001,2,2,1
51,192.168.1.30,192.168.1.195,1,1.0,1.0,dos,dos,CASE_00010415,CASE_00010415,0.7015,2,4,0
51,192.168.1.30,35.156.66.156,3,1.0,1.0,dos,dos,CASE_00010301,CASE_00010430,0.7044999999999999,2,2,1
51,192.168.1.31,192.168.1.1,3,1.0,1.0,dos,dos,CASE_00010222,CASE_00010431,0.7044999999999999,1,3,0
51,192.168.1.39,18.195.161.8,1,1.0,1.0,dos,dos,CASE_00010296,CASE_00010296,0.7015,2,2,1
51,192.168.1.39,192.168.1.184,1,1.0,1.0,dos,dos,CASE_00010299,CASE_00010299,0.7015,2,3,0
51,192.168.1.39,192.168.1.190,3,1.0,1.0,dos,dos,CASE_00010297,CASE_00010425,0.7044999999999999,2,3,0
51,192.168.1.39,192.168.1.193,1,1.0,1.0,dos,dos,CASE_00010426,CASE_00010426,0.7015,2,5,0
51,192.168.1.39,192.168.1.195,1,1.0,1.0,dos,dos,CASE_00010298,CASE_00010298,0.7015,2,4,0
52,192.168.1.30,176.28.50.165,12,1.0,1.0,dos,dos,CASE_00010450,CASE_00010584,0.718,2,3,0
52,192.168.1.30,192.168.1.1,7,1.0,1.0,dos,dos,CASE_00010451,CASE_00010577,0.7104999999999999,2,3,0
52,192.168.1.30,192.168.1.152,25,1.0,1.0,dos,dos,CASE_00010441,CASE_00010624,0.7375,2,3,0
52,192.168.1.30,192.168.1.184,35,1.0,1.0,dos,dos,CASE_00010444,CASE_00010616,0.7525,2,3,0
52,192.168.1.30,192.168.1.190,50,1.0,1.0,dos,dos,CASE_00010401,CASE_00010600,0.7749999999999999,2,3,0
52,192.168.1.30,192.168.1.193,45,1.0,1.0,dos,dos,CASE_00010404,CASE_00010649,0.7675000000000001,2,5,0
52,192.168.1.30,192.168.1.194,18,1.0,1.0,dos,dos,CASE_00010438,CASE_00010650,0.7270000000000001,2,2,1
52,192.168.1.30,192.168.1.195,1,1.0,1.0,dos,dos,CASE_00010615,CASE_00010615,0.7015,2,4,0
52,192.168.1.31,192.168.1.1,2,1.0,1.0,dos,dos,CASE_00010557,CASE_00010609,0.7030000000000001,1,3,0
52,192.168.1.39,18.195.161.8,1,1.0,1.0,dos,dos,CASE_00010586,CASE_00010586,0.7015,2,2,1
52,192.168.1.39,192.168.1.152,2,1.0,1.0,dos,dos,CASE_00010403,CASE_00010463,0.7030000000000001,2,3,0
52,192.168.1.39,192.168.1.190,1,1.0,1.0,dos,dos,CASE_00010587,CASE_00010587,0.7015,2,3,0
52,192.168.1.39,192.168.1.194,1,1.0,1.0,dos,dos,CASE_00010452,CASE_00010452,0.7015,2,2,1
53,192.168.1.30,176.28.50.165,13,1.0,1.0,dos,dos,CASE_00010633,CASE_00010785,0.7195,2,3,0
53,192.168.1.30,192.168.1.1,4,1.0,1.0,dos,dos,CASE_00010687,CASE_00010835,0.706,2,3,0
53,192.168.1.30,192.168.1.152,37,1.0,1.0,dos,dos,CASE_00010625,CASE_00010786,0.7555000000000001,2,3,0
53,192.168.1.30,192.168.1.184,26,1.0,1.0,dos,dos,CASE_00010651,CASE_00010816,0.7390000000000001,2,3,0
53,192.168.1.30,192.168.1.190,37,1.0,1.0,dos,dos,CASE_00010641,CASE_00010836,0.7555000000000001,2,3,0
53,192.168.1.30,192.168.1.193,51,1.0,1.0,dos,dos,CASE_00010645,CASE_00010848,0.7765,2,5,0
53,192.168.1.30,192.168.1.194,16,1.0,1.0,dos,dos,CASE_00010678,CASE_00010806,0.724,2,2,1
53,192.168.1.30,192.168.1.195,1,1.0,1.0,dos,dos,CASE_00010772,CASE_00010772,0.7015,2,4,0
53,192.168.1.30,35.156.66.156,1,1.0,1.0,dos,dos,CASE_00010706,CASE_00010706,0.7015,2,2,1
53,192.168.1.31,192.168.1.1,5,1.0,1.0,dos,dos,CASE_00010702,CASE_00010789,0.7075,1,3,0
53,192.168.1.39,18.195.161.8,1,1.0,1.0,dos,dos,CASE_00010665,CASE_00010665,0.7015,2,2,1
53,192.168.1.39,192.168.1.152,2,1.0,1.0,dos,dos,CASE_00010635,CASE_00010666,0.7030000000000001,2,3,0
53,192.168.1.39,192.168.1.184,2,1.0,1.0,dos,dos,CASE_00010734,CASE_00010788,0.7030000000000001,2,3,0
53,192.168.1.39,192.168.1.190,1,1.0,1.0,dos,dos,CASE_00010732,CASE_00010732,0.7015,2,3,0
53,192.168.1.39,192.168.1.194,2,1.0,1.0,dos,dos,CASE_00010703,CASE_00010733,0.7030000000000001,2,2,1
53,192.168.1.39,192.168.1.195,1,1.0,1.0,dos,dos,CASE_00010704,CASE_00010704,0.7015,2,4,0
54,192.168.1.30,176.28.50.165,13,1.0,1.0,dos,dos,CASE_00010825,CASE_00011031,0.7195,2,3,0
54,192.168.1.30,18.195.161.8,1,1.0,1.0,dos,dos,CASE_00011033,CASE_00011033,0.7015,2,2,1
54,192.168.1.30,192.168.1.1,10,1.0,1.0,dos,dos,CASE_00010829,CASE_00011019,0.7150000000000001,2,3,0
54,192.168.1.30,192.168.1.152,25,1.0,1.0,dos,dos,CASE_00010865,CASE_00011021,0.7375,2,3,0
54,192.168.1.30,192.168.1.184,26,1.0,1.0,dos,dos,CASE_00010817,CASE_00011029,0.7390000000000001,2,3,0
54,192.168.1.30,192.168.1.190,39,1.0,1.0,dos,dos,CASE_00010837,CASE_00011040,0.7585,2,3,0
54,192.168.1.30,192.168.1.193,45,1.0,1.0,dos,dos,CASE_00010849,CASE_00010992,0.7675000000000001,2,5,0
54,192.168.1.30,192.168.1.194,25,1.0,1.0,dos,dos,CASE_00010851,CASE_00011000,0.7375,2,2,1
54,192.168.1.30,192.168.1.195,1,1.0,1.0,dos,dos,CASE_00011017,CASE_00011017,0.7015,2,4,0
54,192.168.1.30,35.156.66.156,2,1.0,1.0,dos,dos,CASE_00010830,CASE_00010876,0.7030000000000001,2,2,1
54,192.168.1.31,192.168.1.1,6,1.0,1.0,dos,dos,CASE_00010870,CASE_00010918,0.7090000000000001,1,3,0
54,192.168.1.39,18.195.161.8,1,1.0,1.0,dos,dos,CASE_00010867,CASE_00010867,0.7015,2,2,1
54,192.168.1.39,192.168.1.152,1,1.0,1.0,dos,dos,CASE_00011018,CASE_00011018,0.7015,2,3,0
54,192.168.1.39,192.168.1.184,1,1.0,1.0,dos,dos,CASE_00010868,CASE_00010868,0.7015,2,3,0
54,192.168.1.39,192.168.1.190,3,1.0,1.0,dos,dos,CASE_00010915,CASE_00010985,0.7044999999999999,2,3,0
54,192.168.1.39,192.168.1.194,1,1.0,1.0,dos,dos,CASE_00011004,CASE_00011004,0.7015,2,2,1
55,192.168.1.30,176.28.50.165,12,1.0,1.0,dos,dos,CASE_00011071,CASE_00011200,0.718,2,3,0
55,192.168.1.30,192.168.1.1,7,1.0,1.0,dos,dos,CASE_00011070,CASE_00011202,0.7104999999999999,2,3,0
55,192.168.1.30,192.168.1.152,40,1.0,1.0,dos,dos,CASE_00011022,CASE_00011232,0.76,2,3,0
55,192.168.1.30,192.168.1.184,22,1.0,1.0,dos,dos,CASE_00011009,CASE_00011226,0.7330000000000001,2,3,0
55,192.168.1.30,192.168.1.190,43,1.0,1.0,dos,dos,CASE_00011041,CASE_00011206,0.7645,2,3,0
55,192.168.1.30,192.168.1.193,41,1.0,1.0,dos,dos,CASE_00011049,CASE_00011216,0.7615000000000001,2,5,0
55,192.168.1.30,192.168.1.194,19,1.0,1.0,dos,dos,CASE_00011057,CASE_00011224,0.7284999999999999,2,2,1
55,192.168.1.30,192.168.1.195,7,1.0,1.0,dos,dos,CASE_00011012,CASE_00011230,0.7104999999999999,2,4,0
55,192.168.1.31,192.168.1.1,5,1.0,1.0,dos,dos,CASE_00011073,CASE_00011201,0.7075,1,3,0
55,192.168.1.39,176.28.50.165,1,1.0,1.0,dos,dos,CASE_00011069,CASE_00011069,0.7015,2,3,0
55,192.168.1.39,192.168.1.184,1,1.0,1.0,dos,dos,CASE_00011146,CASE_00011146,0.7015,2,3,0
55,192.168.1.39,192.168.1.194,1,1.0,1.0,dos,dos,CASE_00011141,CASE_00011141,0.7015,2,2,1
55,192.168.1.39,192.168.1.195,1,1.0,1.0,dos,dos,CASE_00011147,CASE_00011147,0.7015,2,4,0
56,192.168.1.30,176.28.50.165,16,1.0,1.0,dos,dos,CASE_00011236,CASE_00011455,0.724,2,3,0
56,192.168.1.30,18.195.161.8,1,1.0,1.0,dos,dos,CASE_00011301,CASE_00011301,0.7015,2,2,1
